UnitNumber,Time,Setting1,Setting2,Setting3,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Binary-Classification
52,160,0.0018,-0.0000,100.0,518.67,642.83,1595.43,1416.51,14.62,21.61,552.86,2388.16,9068.60,1.30,47.81,521.13,2388.18,8140.08,8.4704,0.03,394,2388,100.00,38.68,23.1648,0
52,161,0.0023,0.0003,100.0,518.67,642.85,1602.13,1409.66,14.62,21.61,552.45,2388.08,9062.48,1.30,47.93,520.85,2388.09,8143.68,8.4812,0.03,394,2388,100.00,38.55,23.1504,0
52,162,0.0035,-0.0004,100.0,518.67,642.92,1589.50,1420.77,14.62,21.61,552.34,2388.10,9067.91,1.30,47.98,520.76,2388.12,8145.38,8.4683,0.03,394,2388,100.00,38.72,23.1752,0
52,163,-0.0019,0.0004,100.0,518.67,643.27,1591.84,1416.92,14.62,21.61,552.59,2388.17,9060.25,1.30,47.72,521.05,2388.18,8140.23,8.4864,0.03,395,2388,100.00,38.79,23.2900,0
52,164,0.0036,0.0005,100.0,518.67,642.85,1599.89,1412.93,14.62,21.61,552.25,2388.18,9073.74,1.30,47.63,520.55,2388.20,8146.88,8.4606,0.03,395,2388,100.00,38.79,23.2388,1
52,165,-0.0023,0.0001,100.0,518.67,642.90,1598.95,1421.65,14.62,21.61,552.45,2388.13,9071.73,1.30,47.60,521.04,2388.19,8144.48,8.4873,0.03,396,2388,100.00,38.68,23.3064,1
52,166,-0.0030,-0.0002,100.0,518.67,643.06,1591.63,1414.52,14.62,21.61,552.90,2388.10,9061.89,1.30,47.71,520.79,2388.15,8150.02,8.4887,0.03,395,2388,100.00,38.85,23.2368,1
52,167,-0.0007,0.0001,100.0,518.67,643.02,1588.04,1416.78,14.62,21.61,552.15,2388.19,9070.41,1.30,47.73,520.89,2388.15,8141.20,8.4487,0.03,393,2388,100.00,38.94,23.2748,1
52,168,-0.0026,-0.0000,100.0,518.67,643.08,1589.96,1416.07,14.62,21.61,552.86,2388.17,9073.53,1.30,47.79,520.71,2388.20,8149.53,8.5078,0.03,395,2388,100.00,38.53,23.2076,1
52,169,0.0046,-0.0003,100.0,518.67,643.72,1597.26,1422.21,14.62,21.61,552.41,2388.19,9070.97,1.30,47.99,520.95,2388.17,8151.65,8.4976,0.03,396,2388,100.00,38.72,23.2619,1
52,170,0.0023,0.0003,100.0,518.67,643.21,1599.29,1417.16,14.62,21.61,552.72,2388.13,9060.68,1.30,47.79,520.67,2388.15,8145.94,8.4597,0.03,396,2388,100.00,38.52,23.1227,1
52,171,-0.0017,0.0001,100.0,518.67,642.84,1597.16,1419.20,14.62,21.61,552.30,2388.17,9073.47,1.30,47.72,520.41,2388.10,8146.44,8.4496,0.03,395,2388,100.00,38.76,23.2020,1
52,172,0.0015,-0.0005,100.0,518.67,642.64,1593.68,1416.86,14.62,21.61,552.53,2388.16,9076.96,1.30,47.87,521.03,2388.13,8148.56,8.4659,0.03,395,2388,100.00,38.53,23.2777,1
52,173,0.0030,0.0003,100.0,518.67,643.04,1599.44,1421.29,14.62,21.61,551.73,2388.14,9074.19,1.30,47.68,520.74,2388.15,8153.55,8.4760,0.03,396,2388,100.00,38.64,23.1970,1
52,174,-0.0019,-0.0003,100.0,518.67,642.72,1599.19,1418.20,14.62,21.61,552.35,2388.16,9070.26,1.30,47.76,520.90,2388.13,8148.47,8.4869,0.03,396,2388,100.00,38.61,23.1571,1
52,175,0.0036,-0.0004,100.0,518.67,643.51,1595.08,1415.89,14.62,21.61,552.37,2388.15,9072.40,1.30,48.08,520.80,2388.13,8152.76,8.4785,0.03,395,2388,100.00,38.57,23.1028,1
52,176,0.0029,0.0003,100.0,518.67,643.30,1590.24,1420.21,14.62,21.61,551.90,2388.22,9075.38,1.30,47.77,520.15,2388.16,8149.52,8.4699,0.03,394,2388,100.00,38.41,23.2056,1
52,177,0.0013,0.0004,100.0,518.67,643.39,1597.72,1420.81,14.62,21.61,552.49,2388.17,9083.84,1.30,47.93,520.73,2388.17,8147.19,8.4694,0.03,395,2388,100.00,38.78,23.1531,1
52,178,-0.0005,0.0005,100.0,518.67,643.07,1597.72,1419.60,14.62,21.61,552.29,2388.13,9074.33,1.30,47.98,520.26,2388.14,8150.74,8.4853,0.03,395,2388,100.00,38.56,23.2675,1
52,179,0.0006,-0.0001,100.0,518.67,642.91,1600.76,1421.94,14.62,21.61,552.57,2388.15,9083.83,1.30,47.83,520.68,2388.17,8157.56,8.4725,0.03,395,2388,100.00,38.69,23.2613,1
52,180,-0.0008,-0.0001,100.0,518.67,643.50,1593.73,1427.70,14.62,21.61,552.05,2388.09,9082.72,1.30,47.89,519.84,2388.16,8155.56,8.4558,0.03,395,2388,100.00,38.75,23.1657,1
52,181,0.0020,0.0004,100.0,518.67,643.07,1595.19,1417.96,14.62,21.61,552.06,2388.17,9073.26,1.30,47.78,520.76,2388.15,8151.94,8.4598,0.03,396,2388,100.00,38.69,23.1682,1
52,182,0.0004,-0.0002,100.0,518.67,643.59,1595.18,1426.60,14.62,21.61,552.48,2388.15,9079.29,1.30,47.68,520.31,2388.17,8151.90,8.4869,0.03,396,2388,100.00,38.62,23.2242,1
52,183,-0.0012,0.0004,100.0,518.67,643.40,1597.72,1419.40,14.62,21.61,552.50,2388.20,9087.00,1.30,47.89,520.19,2388.16,8160.00,8.4885,0.03,396,2388,100.00,38.51,23.2271,1
52,184,-0.0020,0.0004,100.0,518.67,642.88,1597.34,1418.47,14.62,21.61,552.02,2388.16,9082.49,1.30,47.89,520.45,2388.16,8156.61,8.4916,0.03,395,2388,100.00,38.56,22.9558,1
52,185,0.0009,0.0004,100.0,518.67,642.99,1596.16,1420.03,14.62,21.61,551.94,2388.15,9075.93,1.30,47.92,520.17,2388.20,8158.25,8.5048,0.03,394,2388,100.00,38.60,23.1838,1
52,186,0.0002,-0.0001,100.0,518.67,643.61,1601.25,1418.50,14.62,21.61,552.26,2388.21,9084.90,1.30,48.01,520.48,2388.19,8155.49,8.5045,0.03,396,2388,100.00,38.54,23.0806,1
52,187,0.0016,0.0002,100.0,518.67,643.07,1600.19,1429.40,14.62,21.61,552.75,2388.12,9086.07,1.30,47.95,520.28,2388.12,8159.02,8.5037,0.03,395,2388,100.00,38.55,23.1362,1
52,188,0.0026,-0.0001,100.0,518.67,643.12,1594.41,1422.58,14.62,21.61,552.90,2388.19,9086.99,1.30,47.98,520.52,2388.15,8159.58,8.5184,0.03,393,2388,100.00,38.57,22.9463,1
52,189,-0.0010,0.0000,100.0,518.67,642.77,1605.53,1414.96,14.62,21.61,551.95,2388.24,9089.20,1.30,47.95,520.29,2388.18,8160.68,8.4582,0.03,395,2388,100.00,38.44,23.1681,1
52,190,0.0047,-0.0004,100.0,518.67,643.13,1594.22,1415.87,14.62,21.61,552.07,2388.23,9089.03,1.30,48.03,520.47,2388.14,8157.73,8.5057,0.03,394,2388,100.00,38.56,23.1194,1
52,191,-0.0037,-0.0005,100.0,518.67,643.60,1595.77,1423.39,14.62,21.61,552.43,2388.16,9086.56,1.30,47.75,520.69,2388.17,8159.97,8.4942,0.03,395,2388,100.00,38.62,23.1696,1
52,192,-0.0028,-0.0001,100.0,518.67,643.56,1598.38,1419.94,14.62,21.61,551.90,2388.20,9092.30,1.30,48.00,520.39,2388.19,8157.52,8.5209,0.03,397,2388,100.00,38.49,23.1281,1
52,193,-0.0021,0.0001,100.0,518.67,643.33,1606.89,1434.14,14.62,21.61,551.59,2388.21,9096.11,1.30,47.93,520.03,2388.17,8162.13,8.4934,0.03,395,2388,100.00,38.57,23.1583,1
52,194,0.0004,-0.0003,100.0,518.67,643.20,1597.44,1416.68,14.62,21.61,551.88,2388.18,9082.86,1.30,47.95,520.22,2388.18,8163.79,8.4640,0.03,396,2388,100.00,38.32,23.1389,1
52,195,0.0028,0.0001,100.0,518.67,643.62,1597.00,1416.56,14.62,21.61,552.24,2388.20,9092.25,1.30,48.12,520.36,2388.13,8158.52,8.5070,0.03,395,2388,100.00,38.51,23.0456,1
52,196,-0.0003,0.0002,100.0,518.67,643.67,1598.61,1425.44,14.62,21.61,551.53,2388.17,9087.67,1.30,48.01,519.81,2388.20,8164.07,8.4925,0.03,396,2388,100.00,38.55,23.1323,1
52,197,0.0036,-0.0003,100.0,518.67,643.57,1604.82,1422.12,14.62,21.61,551.79,2388.18,9088.04,1.30,47.85,520.58,2388.17,8161.60,8.5018,0.03,396,2388,100.00,38.66,23.2464,1
52,198,0.0017,-0.0001,100.0,518.67,643.09,1601.98,1422.52,14.62,21.61,551.31,2388.16,9090.04,1.30,47.87,519.98,2388.15,8162.06,8.5216,0.03,396,2388,100.00,38.48,23.1038,1
52,199,0.0007,-0.0001,100.0,518.67,643.28,1599.03,1423.95,14.62,21.61,551.67,2388.24,9092.67,1.30,48.26,519.69,2388.21,8162.92,8.5099,0.03,395,2388,100.00,38.54,23.0906,1
52,200,-0.0013,-0.0004,100.0,518.67,643.30,1599.22,1422.66,14.62,21.61,552.35,2388.21,9092.46,1.30,47.99,519.86,2388.12,8171.62,8.5097,0.03,396,2388,100.00,38.45,23.1463,1
52,201,0.0007,-0.0000,100.0,518.67,643.51,1599.52,1427.19,14.62,21.61,551.99,2388.18,9093.02,1.30,48.08,519.98,2388.23,8167.62,8.5033,0.03,396,2388,100.00,38.55,23.0678,1
52,202,-0.0035,0.0002,100.0,518.67,643.46,1596.47,1428.95,14.62,21.61,551.93,2388.18,9100.96,1.30,48.13,520.42,2388.16,8171.14,8.5170,0.03,396,2388,100.00,38.50,23.1765,1
52,203,-0.0003,0.0002,100.0,518.67,644.14,1602.23,1425.70,14.62,21.61,552.16,2388.18,9096.69,1.30,48.14,520.28,2388.20,8167.06,8.5385,0.03,395,2388,100.00,38.31,23.0691,1
52,204,-0.0007,0.0001,100.0,518.67,643.41,1600.64,1422.09,14.62,21.61,552.04,2388.17,9095.83,1.30,48.17,519.79,2388.21,8164.61,8.4886,0.03,395,2388,100.00,38.50,23.1171,1
52,205,0.0029,0.0002,100.0,518.67,643.51,1598.22,1427.11,14.62,21.61,551.64,2388.20,9103.00,1.30,48.09,520.07,2388.16,8173.82,8.5030,0.03,397,2388,100.00,38.38,23.0776,1
52,206,0.0017,0.0005,100.0,518.67,643.82,1595.32,1427.64,14.62,21.61,551.14,2388.19,9103.17,1.30,48.29,519.85,2388.20,8172.94,8.5414,0.03,396,2388,100.00,38.32,23.1135,1
52,207,0.0027,0.0002,100.0,518.67,643.80,1606.58,1436.86,14.62,21.61,551.45,2388.21,9100.06,1.30,48.18,520.52,2388.20,8172.40,8.5298,0.03,396,2388,100.00,38.62,23.0372,1
52,208,0.0018,0.0004,100.0,518.67,643.66,1603.87,1423.12,14.62,21.61,552.23,2388.19,9107.39,1.30,48.03,520.35,2388.17,8179.97,8.5365,0.03,396,2388,100.00,38.52,23.1414,1
52,209,-0.0004,-0.0001,100.0,518.67,643.61,1604.10,1429.91,14.62,21.61,551.25,2388.20,9107.12,1.30,48.20,519.68,2388.23,8176.82,8.5502,0.03,398,2388,100.00,38.45,22.9884,1
52,210,0.0016,-0.0004,100.0,518.67,643.45,1605.72,1427.91,14.62,21.61,551.25,2388.26,9106.14,1.30,48.05,519.87,2388.20,8179.78,8.5218,0.03,399,2388,100.00,38.33,23.0421,1
52,211,0.0019,-0.0000,100.0,518.67,643.37,1606.32,1432.81,14.62,21.61,551.40,2388.22,9109.17,1.30,48.17,519.51,2388.21,8176.87,8.5256,0.03,396,2388,100.00,38.43,23.0116,1
52,212,-0.0037,-0.0002,100.0,518.67,644.29,1602.27,1421.12,14.62,21.61,551.24,2388.20,9115.67,1.30,48.20,519.92,2388.20,8177.88,8.4894,0.03,396,2388,100.00,38.41,23.1275,1
52,213,-0.0017,-0.0005,100.0,518.67,643.67,1601.99,1436.34,14.62,21.61,552.28,2388.18,9119.40,1.30,48.18,519.23,2388.21,8181.73,8.5159,0.03,397,2388,100.00,38.35,23.0150,1
53,1,-0.0020,-0.0003,100.0,518.67,642.33,1589.39,1407.73,14.62,21.61,554.42,2388.09,9065.54,1.30,47.47,522.14,2388.10,8146.36,8.4451,0.03,392,2388,100.00,38.91,23.2416,0
53,2,0.0026,-0.0001,100.0,518.67,642.65,1586.85,1407.05,14.62,21.61,553.99,2388.06,9064.74,1.30,47.32,522.29,2388.07,8141.85,8.4543,0.03,392,2388,100.00,38.74,23.5065,0
53,3,-0.0016,-0.0003,100.0,518.67,641.70,1583.06,1397.92,14.62,21.61,553.97,2388.00,9055.57,1.30,47.34,521.90,2388.05,8138.86,8.4192,0.03,392,2388,100.00,38.87,23.3221,0
53,4,-0.0007,0.0003,100.0,518.67,642.52,1584.19,1402.41,14.62,21.61,553.77,2388.07,9063.30,1.30,47.34,521.60,2388.06,8138.48,8.4328,0.03,392,2388,100.00,38.86,23.4270,0
53,5,0.0008,-0.0003,100.0,518.67,642.41,1587.38,1400.73,14.62,21.61,553.94,2388.03,9057.34,1.30,47.43,521.75,2388.02,8138.52,8.3914,0.03,393,2388,100.00,38.92,23.3399,0
53,6,0.0001,-0.0001,100.0,518.67,642.45,1588.68,1398.73,14.62,21.61,554.03,2388.08,9053.50,1.30,47.37,521.87,2388.12,8140.44,8.4392,0.03,392,2388,100.00,39.13,23.3291,0
53,7,-0.0039,-0.0000,100.0,518.67,642.76,1585.02,1400.97,14.62,21.61,553.84,2388.06,9067.56,1.30,47.31,521.68,2388.05,8142.13,8.4197,0.03,392,2388,100.00,38.93,23.4027,0
53,8,0.0008,0.0001,100.0,518.67,642.19,1586.23,1399.29,14.62,21.61,554.26,2388.09,9059.63,1.30,47.48,521.81,2388.07,8140.29,8.4079,0.03,392,2388,100.00,39.05,23.3508,0
53,9,-0.0005,-0.0000,100.0,518.67,642.70,1582.96,1401.05,14.62,21.61,554.15,2388.06,9057.86,1.30,47.42,522.11,2388.04,8137.18,8.4343,0.03,392,2388,100.00,38.98,23.3708,0
53,10,-0.0007,-0.0002,100.0,518.67,642.49,1584.81,1401.99,14.62,21.61,554.14,2388.01,9067.05,1.30,47.38,522.22,2388.06,8140.04,8.4194,0.03,393,2388,100.00,38.94,23.3621,0
53,11,-0.0018,-0.0005,100.0,518.67,642.22,1583.80,1403.49,14.62,21.61,554.00,2388.02,9064.52,1.30,47.15,522.08,2388.05,8139.59,8.3929,0.03,391,2388,100.00,38.77,23.3473,0
53,12,0.0016,0.0005,100.0,518.67,641.87,1590.68,1403.76,14.62,21.61,553.73,2388.00,9062.78,1.30,47.42,522.35,2388.05,8140.31,8.4422,0.03,391,2388,100.00,39.09,23.4389,0
53,13,-0.0022,0.0004,100.0,518.67,642.17,1595.97,1407.32,14.62,21.61,553.84,2388.05,9052.96,1.30,47.38,521.92,2388.08,8140.89,8.3914,0.03,392,2388,100.00,38.85,23.4165,0
53,14,0.0036,-0.0001,100.0,518.67,642.14,1579.92,1403.23,14.62,21.61,553.46,2388.05,9056.61,1.30,47.53,522.04,2388.06,8143.19,8.4731,0.03,393,2388,100.00,39.03,23.4137,0
53,15,-0.0022,0.0004,100.0,518.67,642.56,1587.85,1401.80,14.62,21.61,554.13,2388.03,9060.89,1.30,47.18,522.40,2388.03,8140.65,8.4304,0.03,393,2388,100.00,39.19,23.3667,0
53,16,-0.0025,-0.0001,100.0,518.67,642.53,1580.18,1402.35,14.62,21.61,553.59,2388.05,9057.94,1.30,47.45,522.22,2388.06,8140.54,8.4048,0.03,392,2388,100.00,38.90,23.4223,0
53,17,0.0010,0.0003,100.0,518.67,642.60,1587.78,1397.58,14.62,21.61,553.68,2388.13,9064.49,1.30,47.36,522.23,2388.04,8146.08,8.4069,0.03,394,2388,100.00,38.87,23.4130,0
53,18,0.0016,0.0002,100.0,518.67,642.17,1593.15,1403.15,14.62,21.61,553.93,2388.05,9062.66,1.30,47.46,521.79,2388.07,8132.49,8.4432,0.03,393,2388,100.00,38.85,23.3182,0
53,19,0.0019,-0.0001,100.0,518.67,642.65,1583.60,1404.34,14.62,21.61,554.05,2388.07,9059.08,1.30,47.53,521.77,2388.06,8142.39,8.4088,0.03,392,2388,100.00,38.91,23.4000,0
53,20,-0.0005,0.0005,100.0,518.67,642.80,1591.10,1401.42,14.62,21.61,553.37,2388.08,9060.61,1.30,47.31,522.12,2388.02,8143.12,8.4107,0.03,393,2388,100.00,39.01,23.3917,0
53,21,0.0001,0.0001,100.0,518.67,642.52,1586.83,1395.11,14.62,21.61,553.99,2388.04,9061.02,1.30,47.37,522.24,2388.08,8141.38,8.4084,0.03,393,2388,100.00,38.94,23.3440,0
53,22,0.0004,-0.0001,100.0,518.67,641.90,1587.96,1403.71,14.62,21.61,553.31,2388.07,9062.64,1.30,47.45,521.76,2388.02,8140.20,8.4549,0.03,391,2388,100.00,38.96,23.2755,0
53,23,0.0023,0.0004,100.0,518.67,642.61,1585.59,1402.46,14.62,21.61,553.80,2388.05,9059.24,1.30,47.39,521.71,2388.03,8140.34,8.4261,0.03,393,2388,100.00,38.81,23.4494,0
53,24,0.0010,0.0001,100.0,518.67,642.54,1590.73,1409.08,14.62,21.61,553.73,2388.08,9060.44,1.30,47.47,521.60,2388.05,8135.10,8.4626,0.03,394,2388,100.00,38.84,23.3491,0
53,25,-0.0019,-0.0003,100.0,518.67,642.74,1583.09,1408.11,14.62,21.61,553.66,2388.03,9068.35,1.30,47.39,521.76,2388.04,8143.61,8.4221,0.03,392,2388,100.00,38.96,23.2925,0
53,26,-0.0029,-0.0004,100.0,518.67,642.46,1585.87,1399.51,14.62,21.61,553.91,2388.03,9064.76,1.30,47.43,521.94,2388.04,8143.51,8.4352,0.03,392,2388,100.00,39.06,23.3651,0
53,27,0.0041,0.0001,100.0,518.67,642.45,1580.47,1404.09,14.62,21.61,553.62,2388.03,9056.23,1.30,47.51,521.86,2388.06,8141.92,8.4066,0.03,392,2388,100.00,38.92,23.3085,0
53,28,0.0050,-0.0001,100.0,518.67,642.58,1590.89,1404.78,14.62,21.61,553.79,2388.12,9055.96,1.30,47.37,521.99,2388.06,8143.09,8.4273,0.03,392,2388,100.00,38.84,23.3255,0
53,29,-0.0002,-0.0003,100.0,518.67,642.09,1590.18,1406.27,14.62,21.61,554.06,2388.10,9062.46,1.30,47.52,521.81,2387.99,8136.68,8.3914,0.03,392,2388,100.00,39.01,23.3982,0
53,30,0.0026,-0.0001,100.0,518.67,642.37,1588.81,1407.05,14.62,21.61,554.48,2388.07,9061.41,1.30,47.38,522.09,2388.08,8144.91,8.4022,0.03,392,2388,100.00,38.99,23.2960,0
53,31,-0.0011,-0.0002,100.0,518.67,642.24,1586.54,1401.94,14.62,21.60,553.37,2388.07,9057.65,1.30,47.38,521.68,2388.06,8136.94,8.4212,0.03,391,2388,100.00,38.96,23.3953,0
53,32,0.0012,0.0003,100.0,518.67,642.33,1587.83,1400.34,14.62,21.61,553.17,2388.07,9057.79,1.30,47.44,521.31,2387.98,8138.54,8.4097,0.03,392,2388,100.00,38.83,23.2882,0
53,33,-0.0030,-0.0000,100.0,518.67,642.11,1585.96,1401.50,14.62,21.61,553.59,2388.04,9063.90,1.30,47.31,521.78,2388.04,8137.23,8.4329,0.03,392,2388,100.00,38.81,23.3623,0
53,34,-0.0033,0.0002,100.0,518.67,642.65,1585.09,1409.02,14.62,21.61,554.64,2388.02,9068.72,1.30,47.36,521.12,2388.07,8143.13,8.4390,0.03,392,2388,100.00,38.97,23.4450,0
53,35,-0.0029,-0.0003,100.0,518.67,642.37,1584.34,1402.66,14.62,21.61,553.91,2388.04,9062.40,1.30,47.32,521.62,2388.06,8140.04,8.4361,0.03,392,2388,100.00,39.01,23.3309,0
53,36,0.0038,0.0000,100.0,518.67,642.32,1592.96,1408.17,14.62,21.61,553.67,2388.08,9053.45,1.30,47.24,522.08,2388.04,8137.98,8.4265,0.03,391,2388,100.00,38.95,23.3724,0
53,37,0.0026,0.0004,100.0,518.67,642.40,1589.56,1407.75,14.62,21.61,553.64,2388.06,9063.68,1.30,47.41,521.89,2388.05,8145.79,8.4056,0.03,393,2388,100.00,38.83,23.4553,0
53,38,0.0030,0.0000,100.0,518.67,642.08,1592.01,1399.76,14.62,21.61,553.77,2388.07,9062.64,1.30,47.41,522.28,2388.04,8141.03,8.4077,0.03,391,2388,100.00,38.87,23.3572,0
53,39,0.0008,0.0004,100.0,518.67,642.89,1588.75,1403.05,14.62,21.61,553.67,2388.10,9059.72,1.30,47.48,522.06,2388.08,8146.96,8.3639,0.03,393,2388,100.00,38.87,23.3097,0
53,40,0.0008,-0.0001,100.0,518.67,642.32,1589.66,1403.58,14.62,21.61,554.27,2388.03,9066.58,1.30,47.55,521.56,2388.04,8136.00,8.4324,0.03,391,2388,100.00,38.89,23.3813,0
53,41,-0.0013,0.0005,100.0,518.67,642.32,1591.26,1402.52,14.62,21.61,554.48,2388.05,9054.05,1.30,47.39,521.95,2388.07,8140.15,8.4321,0.03,392,2388,100.00,38.91,23.3865,0
53,42,0.0013,0.0002,100.0,518.67,642.26,1587.45,1405.02,14.62,21.61,553.10,2388.06,9063.27,1.30,47.38,522.09,2388.06,8141.78,8.3915,0.03,391,2388,100.00,38.92,23.3150,0
53,43,0.0027,0.0005,100.0,518.67,642.96,1590.48,1408.62,14.62,21.61,553.67,2388.07,9060.80,1.30,47.21,521.88,2388.07,8144.56,8.4173,0.03,393,2388,100.00,38.90,23.4905,0
53,44,-0.0027,-0.0002,100.0,518.67,643.41,1592.38,1396.65,14.62,21.61,553.89,2388.10,9062.26,1.30,47.53,521.72,2388.04,8143.21,8.4282,0.03,391,2388,100.00,38.95,23.3288,0
53,45,0.0004,0.0004,100.0,518.67,641.79,1586.09,1403.70,14.62,21.61,553.82,2388.05,9062.88,1.30,47.28,522.23,2388.03,8138.64,8.3641,0.03,391,2388,100.00,38.73,23.4475,0
53,46,0.0013,-0.0001,100.0,518.67,642.17,1585.53,1400.26,14.62,21.61,553.45,2388.06,9060.16,1.30,47.51,521.56,2388.06,8137.70,8.4349,0.03,393,2388,100.00,38.78,23.3843,0
53,47,-0.0001,-0.0000,100.0,518.67,642.77,1584.68,1404.72,14.62,21.61,553.59,2388.05,9061.08,1.30,47.36,521.93,2388.08,8135.36,8.4227,0.03,392,2388,100.00,38.82,23.3819,0
53,48,0.0021,0.0003,100.0,518.67,642.36,1588.10,1402.17,14.62,21.60,554.29,2388.09,9059.12,1.30,47.30,521.89,2388.02,8143.47,8.4071,0.03,392,2388,100.00,38.93,23.3574,0
53,49,0.0025,0.0004,100.0,518.67,642.52,1589.92,1401.57,14.62,21.61,554.27,2388.12,9061.55,1.30,47.43,521.76,2388.06,8141.58,8.4436,0.03,394,2388,100.00,38.80,23.2958,0
53,50,-0.0029,-0.0002,100.0,518.67,642.30,1583.21,1400.47,14.62,21.60,554.09,2388.05,9066.75,1.30,47.37,521.66,2387.99,8142.71,8.4120,0.03,391,2388,100.00,38.88,23.3694,0
53,51,-0.0014,-0.0005,100.0,518.67,642.55,1590.24,1407.33,14.62,21.61,553.97,2388.07,9063.05,1.30,47.25,521.91,2388.14,8142.94,8.4244,0.03,392,2388,100.00,39.04,23.4124,0
53,52,0.0031,-0.0002,100.0,518.67,642.41,1592.82,1399.70,14.62,21.61,553.55,2388.07,9069.62,1.30,47.46,521.69,2388.08,8139.75,8.4019,0.03,392,2388,100.00,38.93,23.2233,0
53,53,0.0062,0.0001,100.0,518.67,642.75,1598.02,1405.60,14.62,21.61,553.64,2388.07,9065.73,1.30,47.36,522.17,2388.06,8137.61,8.4410,0.03,393,2388,100.00,38.82,23.3437,0
53,54,-0.0019,0.0005,100.0,518.67,642.79,1584.54,1398.43,14.62,21.61,553.58,2388.06,9062.75,1.30,47.46,522.03,2388.05,8138.16,8.4285,0.03,392,2388,100.00,38.86,23.4542,0
53,55,0.0031,0.0003,100.0,518.67,642.67,1592.11,1406.87,14.62,21.61,554.14,2388.08,9061.96,1.30,47.35,521.04,2388.08,8147.12,8.4057,0.03,392,2388,100.00,39.03,23.3498,0
53,56,-0.0028,0.0005,100.0,518.67,642.24,1592.00,1407.28,14.62,21.61,553.86,2388.07,9062.89,1.30,47.37,521.90,2388.09,8144.90,8.4120,0.03,393,2388,100.00,38.72,23.3746,0
53,57,-0.0009,0.0002,100.0,518.67,641.98,1581.24,1398.28,14.62,21.61,553.59,2388.03,9066.27,1.30,47.52,522.12,2388.03,8147.90,8.3917,0.03,395,2388,100.00,38.80,23.3231,0
53,58,0.0010,0.0005,100.0,518.67,642.90,1595.09,1401.57,14.62,21.61,554.20,2388.07,9067.38,1.30,47.45,521.80,2388.04,8149.00,8.4625,0.03,394,2388,100.00,38.94,23.3368,0
53,59,-0.0035,0.0002,100.0,518.67,642.57,1590.82,1402.28,14.62,21.61,554.04,2388.06,9063.40,1.30,47.51,521.69,2388.07,8141.76,8.4625,0.03,392,2388,100.00,38.96,23.3725,0
53,60,0.0006,-0.0004,100.0,518.67,642.67,1592.16,1410.95,14.62,21.61,553.52,2388.05,9062.90,1.30,47.33,521.76,2388.05,8138.47,8.4645,0.03,392,2388,100.00,38.83,23.4160,0
53,61,-0.0030,-0.0003,100.0,518.67,642.73,1592.11,1407.31,14.62,21.61,553.88,2388.13,9061.37,1.30,47.28,521.71,2388.09,8140.45,8.4720,0.03,394,2388,100.00,38.99,23.4569,0
53,62,0.0001,0.0004,100.0,518.67,642.78,1586.26,1403.00,14.62,21.61,554.02,2388.08,9060.22,1.30,47.44,521.69,2388.05,8139.27,8.4158,0.03,393,2388,100.00,38.77,23.2430,0
53,63,0.0007,0.0001,100.0,518.67,642.57,1584.07,1401.63,14.62,21.61,553.18,2388.04,9066.16,1.30,47.42,521.90,2388.10,8144.21,8.4335,0.03,394,2388,100.00,38.84,23.3984,0
53,64,0.0045,-0.0001,100.0,518.67,642.37,1583.46,1408.07,14.62,21.61,553.38,2388.07,9065.92,1.30,47.34,521.64,2388.03,8144.66,8.4185,0.03,393,2388,100.00,38.84,23.4021,0
53,65,-0.0011,0.0001,100.0,518.67,642.21,1590.83,1403.41,14.62,21.61,553.78,2388.03,9058.46,1.30,47.30,521.87,2388.00,8140.95,8.4264,0.03,393,2388,100.00,38.98,23.2507,0
53,66,0.0024,-0.0002,100.0,518.67,642.70,1589.40,1403.22,14.62,21.61,554.05,2388.08,9062.89,1.30,47.34,521.66,2388.12,8136.21,8.4331,0.03,392,2388,100.00,38.79,23.2750,0
53,67,-0.0043,-0.0002,100.0,518.67,642.99,1590.40,1405.79,14.62,21.61,554.06,2388.07,9063.30,1.30,47.43,521.98,2388.03,8147.60,8.4360,0.03,392,2388,100.00,38.65,23.3821,0
53,68,0.0025,0.0005,100.0,518.67,642.52,1587.80,1398.04,14.62,21.61,554.47,2388.06,9064.40,1.30,47.35,521.31,2388.00,8140.67,8.4144,0.03,392,2388,100.00,38.93,23.3725,0
53,69,-0.0028,0.0004,100.0,518.67,642.68,1590.93,1400.30,14.62,21.61,553.84,2388.04,9065.83,1.30,47.36,521.57,2388.05,8142.00,8.4616,0.03,392,2388,100.00,38.74,23.2457,0
53,70,-0.0002,0.0005,100.0,518.67,642.78,1588.58,1407.24,14.62,21.61,553.88,2388.09,9071.85,1.30,47.59,522.02,2388.07,8142.50,8.4181,0.03,392,2388,100.00,38.82,23.3538,0
53,71,-0.0002,-0.0003,100.0,518.67,642.69,1589.16,1404.61,14.62,21.61,553.29,2388.07,9058.07,1.30,47.44,521.77,2388.08,8139.74,8.4565,0.03,392,2388,100.00,38.88,23.1929,0
