"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26"
1,51,-0.0038,0.0002,100.0,518.67,642.18,1584.28,1392.65,14.62,21.61,554.30,2387.97,9055.47,1.30,47.08,522.68,2388.02,8139.43,8.3673,0.03,392,2388,100.00,39.00,23.4469
1,52,-0.0004,-0.0001,100.0,518.67,641.85,1587.37,1399.88,14.62,21.61,554.42,2388.06,9056.54,1.30,47.16,522.56,2387.95,8138.57,8.4288,0.03,391,2388,100.00,39.11,23.3510
1,53,-0.0037,-0.0003,100.0,518.67,641.83,1582.00,1388.90,14.62,21.61,554.65,2387.99,9059.75,1.30,47.26,522.31,2388.02,8141.82,8.4167,0.03,393,2388,100.00,38.99,23.4688
1,54,0.0012,-0.0004,100.0,518.67,642.33,1582.84,1393.27,14.62,21.61,554.67,2388.06,9047.04,1.30,47.16,522.74,2387.99,8137.97,8.3727,0.03,391,2388,100.00,39.14,23.3081
1,55,-0.0016,-0.0005,100.0,518.67,641.97,1581.50,1396.76,14.62,21.61,554.83,2387.97,9058.95,1.30,47.26,523.04,2388.00,8137.44,8.3801,0.03,391,2388,100.00,38.95,23.4137
1,56,-0.0003,-0.0003,100.0,518.67,642.34,1579.26,1396.19,14.62,21.61,554.44,2388.01,9055.15,1.30,46.80,522.12,2387.98,8138.61,8.4007,0.03,392,2388,100.00,38.93,23.4182
1,57,-0.0028,-0.0003,100.0,518.67,642.07,1578.28,1395.99,14.62,21.61,554.54,2387.98,9059.47,1.30,47.25,522.58,2388.00,8143.36,8.3818,0.03,392,2388,100.00,39.06,23.3723
1,58,0.0025,0.0002,100.0,518.67,641.90,1579.29,1398.89,14.62,21.61,555.11,2388.01,9056.44,1.30,47.08,522.92,2388.01,8137.53,8.4249,0.03,391,2388,100.00,39.04,23.4178
1,59,0.0006,0.0003,100.0,518.67,642.47,1587.95,1396.36,14.62,21.61,554.62,2387.97,9057.33,1.30,47.23,522.68,2388.06,8140.40,8.3905,0.03,391,2388,100.00,38.97,23.3418
1,60,0.0000,0.0001,100.0,518.67,642.09,1582.23,1388.15,14.62,21.61,553.95,2388.02,9063.71,1.30,47.33,522.24,2388.00,8142.06,8.3700,0.03,392,2388,100.00,39.14,23.4268
1,61,0.0010,-0.0002,100.0,518.67,642.34,1578.65,1399.23,14.62,21.61,553.74,2388.01,9060.37,1.30,47.20,522.04,2388.05,8135.38,8.3359,0.03,392,2388,100.00,39.14,23.4677
1,62,-0.0027,0.0001,100.0,518.67,642.59,1580.22,1394.69,14.62,21.61,555.00,2388.02,9049.29,1.30,47.05,522.47,2387.99,8141.02,8.3857,0.03,390,2388,100.00,38.97,23.4509
1,63,-0.0009,0.0004,100.0,518.67,642.03,1578.84,1394.22,14.62,21.60,554.94,2388.08,9058.87,1.30,47.06,522.52,2387.99,8138.19,8.4174,0.03,392,2388,100.00,38.97,23.3560
1,64,0.0000,0.0003,100.0,518.67,642.84,1583.99,1396.00,14.62,21.61,554.29,2388.00,9056.52,1.30,47.11,522.00,2388.07,8137.76,8.3973,0.03,391,2388,100.00,39.03,23.4530
1,65,0.0011,0.0004,100.0,518.67,641.92,1581.31,1399.58,14.62,21.61,553.92,2387.97,9055.52,1.30,47.06,522.76,2388.03,8140.22,8.3780,0.03,392,2388,100.00,39.01,23.3295
1,66,0.0022,0.0004,100.0,518.67,642.05,1578.89,1397.86,14.62,21.61,554.48,2388.00,9059.22,1.30,47.18,522.77,2388.01,8142.26,8.3914,0.03,392,2388,100.00,39.11,23.4131
1,67,-0.0003,0.0001,100.0,518.67,641.68,1582.70,1399.94,14.62,21.61,555.04,2387.99,9054.48,1.30,47.03,522.51,2388.05,8136.95,8.3451,0.03,392,2388,100.00,39.18,23.4155
1,68,-0.0011,-0.0003,100.0,518.67,642.46,1583.88,1393.60,14.62,21.61,554.43,2388.02,9050.36,1.30,47.09,522.71,2387.96,8138.65,8.4036,0.03,391,2388,100.00,39.10,23.4336
1,69,0.0023,-0.0003,100.0,518.67,642.18,1594.37,1402.27,14.62,21.61,554.23,2388.03,9058.71,1.30,47.17,521.95,2388.01,8144.17,8.3823,0.03,391,2388,100.00,38.95,23.4914
1,70,-0.0015,0.0002,100.0,518.67,642.21,1587.70,1392.59,14.62,21.61,554.01,2387.98,9058.59,1.30,47.18,522.24,2388.02,8140.10,8.3760,0.03,391,2388,100.00,39.07,23.4194
1,71,0.0051,0.0001,100.0,518.67,642.58,1583.85,1396.41,14.62,21.61,554.83,2387.94,9058.79,1.30,47.28,522.66,2388.06,8138.18,8.4088,0.03,391,2388,100.00,39.09,23.3553
1,72,0.0010,0.0002,100.0,518.67,642.18,1586.34,1398.57,14.62,21.61,554.59,2388.02,9057.41,1.30,47.10,521.58,2387.94,8138.44,8.4030,0.03,392,2388,100.00,39.06,23.4136
1,73,-0.0027,-0.0003,100.0,518.67,641.84,1585.11,1403.97,14.62,21.61,553.82,2388.04,9057.84,1.30,47.24,522.61,2388.05,8138.61,8.3821,0.03,391,2388,100.00,38.93,23.3978
1,74,0.0033,-0.0003,100.0,518.67,642.67,1585.03,1393.48,14.62,21.61,554.78,2387.98,9059.03,1.30,47.23,522.85,2387.98,8138.21,8.4199,0.03,391,2388,100.00,39.05,23.5454
1,75,-0.0030,0.0003,100.0,518.67,641.91,1574.00,1396.89,14.62,21.61,554.75,2388.03,9058.31,1.30,47.34,522.69,2388.02,8147.50,8.3809,0.03,391,2388,100.00,38.98,23.4929
1,76,-0.0003,-0.0001,100.0,518.67,641.99,1583.69,1400.77,14.62,21.61,555.12,2388.04,9061.70,1.30,47.16,522.59,2388.03,8143.10,8.4087,0.03,391,2388,100.00,39.21,23.3389
1,77,-0.0008,0.0000,100.0,518.67,642.37,1581.56,1405.45,14.62,21.61,554.19,2387.99,9066.30,1.30,47.25,522.59,2388.03,8143.33,8.3549,0.03,391,2388,100.00,38.93,23.3168
1,78,-0.0037,-0.0000,100.0,518.67,642.16,1582.42,1397.89,14.62,21.61,554.76,2388.04,9057.34,1.30,47.14,522.11,2388.05,8140.99,8.4294,0.03,393,2388,100.00,38.95,23.4205
1,79,0.0009,-0.0002,100.0,518.67,642.04,1583.72,1396.23,14.62,21.61,554.29,2387.97,9058.82,1.30,47.13,522.26,2388.06,8136.97,8.3827,0.03,392,2388,100.00,39.06,23.3951
1,80,-0.0011,0.0005,100.0,518.67,641.82,1584.01,1395.27,14.62,21.61,555.27,2387.99,9061.93,1.30,47.09,522.36,2388.02,8140.81,8.3842,0.03,392,2388,100.00,38.96,23.3903
1,81,-0.0007,0.0004,100.0,518.67,642.24,1582.28,1387.99,14.62,21.61,554.88,2387.99,9049.93,1.30,47.08,522.57,2388.00,8139.76,8.3696,0.03,390,2388,100.00,39.22,23.4702
1,82,0.0026,-0.0003,100.0,518.67,641.96,1580.25,1403.37,14.62,21.61,554.48,2388.00,9057.22,1.30,47.10,522.70,2387.98,8140.58,8.4019,0.03,391,2388,100.00,39.02,23.4360
1,83,-0.0005,0.0001,100.0,518.67,642.07,1583.79,1396.10,14.62,21.61,554.82,2388.03,9052.48,1.30,47.08,522.34,2388.02,8144.01,8.3803,0.03,392,2388,100.00,39.01,23.4112
1,84,0.0004,0.0004,100.0,518.67,642.32,1586.10,1403.46,14.62,21.61,554.38,2387.99,9056.17,1.30,47.10,522.50,2387.98,8142.43,8.3674,0.03,392,2388,100.00,38.98,23.4557
1,85,-0.0019,-0.0005,100.0,518.67,642.60,1588.79,1399.20,14.62,21.61,554.47,2388.04,9062.68,1.30,47.26,522.16,2388.00,8137.47,8.4578,0.03,391,2388,100.00,38.98,23.3966
1,86,-0.0040,-0.0003,100.0,518.67,642.02,1590.36,1393.17,14.62,21.61,554.57,2388.04,9057.33,1.30,47.13,521.90,2388.02,8140.30,8.4067,0.03,392,2388,100.00,39.01,23.5522
1,87,-0.0027,-0.0002,100.0,518.67,642.54,1583.78,1394.40,14.62,21.61,554.88,2388.00,9059.80,1.30,47.09,522.21,2388.03,8138.71,8.3935,0.03,392,2388,100.00,38.96,23.4595
1,88,0.0003,0.0002,100.0,518.67,641.60,1582.48,1395.62,14.62,21.61,554.52,2388.03,9059.02,1.30,47.28,522.19,2387.97,8141.57,8.4000,0.03,391,2388,100.00,39.11,23.4571
1,89,0.0014,-0.0005,100.0,518.67,642.54,1586.68,1399.68,14.62,21.61,554.16,2388.05,9060.88,1.30,47.34,522.89,2387.99,8140.04,8.3715,0.03,391,2388,100.00,38.99,23.4099
1,90,0.0010,-0.0005,100.0,518.67,642.68,1582.12,1389.30,14.62,21.61,554.02,2387.98,9060.98,1.30,47.19,522.45,2387.93,8134.70,8.4213,0.03,391,2388,100.00,38.93,23.4266
1,91,0.0001,-0.0000,100.0,518.67,642.13,1581.71,1395.38,14.62,21.61,554.61,2388.04,9053.71,1.30,47.24,521.97,2388.04,8139.87,8.4045,0.03,391,2388,100.00,38.99,23.3900
1,92,0.0016,-0.0003,100.0,518.67,642.50,1587.17,1402.88,14.62,21.61,555.16,2388.07,9059.84,1.30,47.16,521.92,2388.03,8138.65,8.3700,0.03,392,2388,100.00,39.05,23.3802
1,93,-0.0002,-0.0002,100.0,518.67,641.76,1581.82,1393.73,14.62,21.60,555.12,2388.04,9056.61,1.30,47.23,522.28,2388.03,8143.77,8.4013,0.03,391,2388,100.00,38.84,23.4426
1,94,-0.0031,0.0000,100.0,518.67,641.45,1586.96,1398.36,14.62,21.61,553.97,2387.99,9062.25,1.30,46.97,522.58,2388.04,8141.11,8.3728,0.03,392,2388,100.00,38.79,23.3621
1,95,0.0007,-0.0003,100.0,518.67,642.15,1581.45,1402.28,14.62,21.61,554.00,2387.97,9052.96,1.30,47.15,522.44,2388.01,8146.61,8.3832,0.03,392,2388,100.00,39.10,23.4502
1,96,0.0001,0.0002,100.0,518.67,642.39,1582.74,1395.31,14.62,21.61,554.58,2388.02,9055.28,1.30,47.25,522.37,2387.98,8144.52,8.4049,0.03,391,2388,100.00,38.97,23.3852
1,97,0.0028,0.0000,100.0,518.67,642.07,1578.65,1398.88,14.62,21.61,555.22,2388.00,9065.92,1.30,47.19,521.98,2388.01,8142.75,8.4160,0.03,392,2388,100.00,39.11,23.3863
1,98,0.0000,-0.0002,100.0,518.67,641.93,1584.31,1400.71,14.62,21.61,553.96,2388.02,9056.53,1.30,47.35,522.45,2387.98,8138.33,8.3960,0.03,391,2388,100.00,39.04,23.3908
1,99,-0.0003,-0.0000,100.0,518.67,642.54,1589.28,1398.40,14.62,21.60,554.72,2387.98,9054.12,1.30,47.17,522.38,2387.96,8143.29,8.4026,0.03,391,2388,100.00,38.96,23.3550
1,100,-0.0001,0.0001,100.0,518.67,642.24,1589.50,1402.74,14.62,21.61,554.75,2388.01,9060.16,1.30,47.07,522.44,2388.09,8145.21,8.3746,0.03,392,2388,100.00,39.05,23.3282
1,101,0.0014,-0.0001,100.0,518.67,642.09,1578.09,1405.82,14.62,21.61,554.02,2388.03,9067.43,1.30,47.40,522.58,2388.01,8142.46,8.3990,0.03,392,2388,100.00,39.04,23.3907
1,102,0.0017,0.0001,100.0,518.67,641.89,1585.10,1409.27,14.62,21.61,554.67,2387.98,9061.00,1.30,47.17,522.36,2388.04,8143.32,8.4408,0.03,392,2388,100.00,39.02,23.4259
1,103,0.0018,-0.0000,100.0,518.67,642.38,1592.82,1399.89,14.62,21.61,554.65,2388.03,9055.35,1.30,47.17,522.08,2387.99,8143.07,8.4594,0.03,391,2388,100.00,38.86,23.4410
1,104,0.0042,-0.0002,100.0,518.67,642.50,1586.97,1398.64,14.62,21.61,554.02,2388.01,9059.52,1.30,47.12,522.18,2388.05,8150.23,8.3879,0.03,392,2388,100.00,39.04,23.3891
1,105,0.0008,0.0001,100.0,518.67,641.77,1594.58,1395.18,14.62,21.61,554.49,2388.00,9055.69,1.30,47.24,522.60,2387.96,8141.64,8.3841,0.03,391,2388,100.00,39.13,23.3826
1,106,0.0010,0.0001,100.0,518.67,642.35,1591.36,1399.75,14.62,21.61,555.12,2388.04,9069.37,1.30,47.42,522.22,2388.01,8152.44,8.4170,0.03,392,2388,100.00,38.95,23.4015
1,107,-0.0000,-0.0004,100.0,518.67,642.17,1580.75,1389.71,14.62,21.60,554.74,2388.04,9057.98,1.30,47.33,522.47,2387.96,8147.05,8.3754,0.03,392,2388,100.00,39.13,23.3544
1,108,0.0009,0.0000,100.0,518.67,642.00,1591.11,1400.95,14.62,21.61,554.18,2388.03,9057.98,1.30,47.13,522.20,2387.99,8146.13,8.4164,0.03,392,2388,100.00,39.25,23.2908
1,109,0.0010,-0.0004,100.0,518.67,641.59,1586.11,1410.36,14.62,21.61,554.25,2388.02,9058.69,1.30,47.29,521.50,2388.02,8149.39,8.4040,0.03,391,2388,100.00,39.07,23.3484
1,110,0.0002,0.0004,100.0,518.67,642.03,1590.90,1409.30,14.62,21.61,553.92,2388.04,9061.21,1.30,47.26,521.86,2388.02,8144.02,8.3900,0.03,393,2388,100.00,38.96,23.3738
1,111,0.0013,-0.0003,100.0,518.67,642.17,1586.55,1403.30,14.62,21.61,553.48,2388.00,9061.11,1.30,47.31,522.16,2387.96,8143.49,8.3867,0.03,392,2388,100.00,38.80,23.3866
1,112,-0.0014,-0.0002,100.0,518.67,642.15,1592.43,1394.30,14.62,21.61,553.95,2388.01,9058.76,1.30,47.38,522.31,2388.01,8143.77,8.4096,0.03,392,2388,100.00,39.12,23.3786
1,113,-0.0011,0.0003,100.0,518.67,642.07,1582.33,1402.55,14.62,21.60,554.68,2387.95,9061.04,1.30,47.12,522.47,2388.03,8144.14,8.4049,0.03,392,2388,100.00,38.92,23.3060
1,114,0.0008,0.0000,100.0,518.67,642.29,1584.63,1396.95,14.62,21.61,554.89,2388.00,9066.57,1.30,47.29,522.52,2388.03,8139.63,8.4112,0.03,391,2388,100.00,38.86,23.4259
1,115,-0.0031,0.0001,100.0,518.67,642.10,1586.74,1403.27,14.62,21.61,554.64,2388.04,9058.77,1.30,47.29,522.40,2387.98,8142.40,8.4222,0.03,392,2388,100.00,38.97,23.3976
1,116,-0.0036,-0.0005,100.0,518.67,642.03,1591.23,1400.24,14.62,21.61,554.37,2388.00,9066.97,1.30,47.15,522.07,2387.96,8139.16,8.3874,0.03,391,2388,100.00,39.01,23.3934
1,117,-0.0003,-0.0002,100.0,518.67,642.53,1579.24,1403.96,14.62,21.60,553.79,2388.06,9058.51,1.30,47.18,521.97,2387.98,8143.95,8.4383,0.03,393,2388,100.00,39.11,23.4436
1,118,-0.0025,-0.0000,100.0,518.67,642.80,1594.26,1400.41,14.62,21.61,554.21,2388.00,9062.45,1.30,47.26,522.42,2388.01,8148.03,8.4294,0.03,392,2388,100.00,38.96,23.4076
1,119,-0.0022,-0.0001,100.0,518.67,642.42,1588.50,1403.54,14.62,21.61,554.26,2388.00,9064.36,1.30,47.30,521.99,2387.98,8146.60,8.4248,0.03,394,2388,100.00,39.18,23.4534
1,120,0.0029,0.0000,100.0,518.67,641.94,1582.75,1404.11,14.62,21.61,554.11,2387.98,9063.33,1.30,47.30,522.15,2388.02,8145.96,8.4113,0.03,390,2388,100.00,39.02,23.4724
1,121,-0.0019,0.0000,100.0,518.67,642.43,1580.89,1399.84,14.62,21.61,555.07,2388.05,9064.43,1.30,47.34,522.28,2387.97,8143.64,8.3926,0.03,392,2388,100.00,38.95,23.4385
1,1,-0.0017,-0.0001,100.0,518.67,642.47,1587.07,1404.41,14.62,21.61,553.54,2388.03,9054.97,1.30,47.36,521.66,2388.04,8137.44,8.4182,0.03,392,2388,100.00,38.92,23.4867
1,2,0.0012,-0.0004,100.0,518.67,642.46,1586.43,1402.26,14.62,21.61,553.23,2388.07,9051.28,1.30,47.39,521.91,2388.01,8141.07,8.3971,0.03,392,2388,100.00,38.93,23.3573
1,3,-0.0025,-0.0003,100.0,518.67,642.18,1584.86,1397.30,14.62,21.61,555.37,2388.00,9055.64,1.30,47.21,522.21,2388.07,8138.13,8.3802,0.03,392,2388,100.00,38.98,23.3401
1,4,-0.0008,0.0004,100.0,518.67,642.52,1588.69,1398.24,14.62,21.61,554.06,2388.05,9060.66,1.30,47.23,522.07,2387.97,8129.54,8.4315,0.03,392,2388,100.00,39.12,23.3567
1,5,-0.0016,-0.0003,100.0,518.67,641.84,1587.50,1398.65,14.62,21.61,553.93,2388.00,9061.33,1.30,47.28,521.74,2388.02,8139.33,8.4147,0.03,392,2388,100.00,39.04,23.4153
1,6,0.0007,-0.0003,100.0,518.67,641.72,1582.23,1403.85,14.62,21.61,554.41,2388.05,9051.14,1.30,47.32,521.83,2388.03,8136.48,8.3843,0.03,391,2388,100.00,38.89,23.3396
1,7,0.0013,0.0003,100.0,518.67,642.04,1584.43,1394.94,14.62,21.61,554.18,2388.10,9056.73,1.30,47.26,522.17,2388.03,8132.11,8.3889,0.03,392,2388,100.00,38.81,23.3233
1,8,-0.0044,-0.0002,100.0,518.67,642.71,1590.21,1399.90,14.62,21.61,553.39,2388.05,9050.65,1.30,47.21,521.85,2388.02,8134.06,8.4086,0.03,392,2388,100.00,38.85,23.4352
1,9,-0.0047,0.0002,100.0,518.67,642.38,1587.07,1405.51,14.62,21.61,554.78,2388.03,9051.70,1.30,47.25,522.12,2388.03,8140.18,8.4351,0.03,393,2388,100.00,39.05,23.3281
1,10,0.0022,-0.0005,100.0,518.67,642.28,1582.65,1400.99,14.62,21.61,554.06,2388.07,9059.46,1.30,47.32,522.00,2388.02,8137.89,8.3907,0.03,393,2388,100.00,39.08,23.2940
1,11,0.0018,-0.0001,100.0,518.67,642.15,1587.89,1400.92,14.62,21.61,553.73,2388.03,9051.50,1.30,47.08,522.34,2388.01,8135.49,8.4036,0.03,392,2388,100.00,39.04,23.4947
1,12,-0.0003,0.0003,100.0,518.67,642.93,1590.84,1400.16,14.62,21.61,554.40,2388.02,9053.54,1.30,47.40,522.47,2388.06,8136.10,8.4235,0.03,392,2388,100.00,38.98,23.3509
1,13,0.0018,-0.0003,100.0,518.67,642.34,1583.11,1407.44,14.62,21.61,554.51,2388.05,9047.12,1.30,47.37,522.02,2388.01,8133.32,8.4268,0.03,393,2388,100.00,38.94,23.3787
1,14,0.0011,0.0004,100.0,518.67,642.74,1584.48,1399.25,14.62,21.61,554.39,2387.99,9047.88,1.30,47.36,521.93,2388.03,8131.63,8.4263,0.03,392,2388,100.00,38.86,23.3601
1,15,-0.0004,0.0005,100.0,518.67,642.81,1579.48,1403.00,14.62,21.61,554.19,2388.02,9055.38,1.30,47.25,522.11,2388.04,8143.00,8.4120,0.03,392,2388,100.00,38.97,23.3404
1,16,-0.0032,0.0004,100.0,518.67,642.51,1585.22,1397.03,14.62,21.61,554.58,2388.02,9049.32,1.30,47.16,522.11,2388.01,8134.94,8.4375,0.03,391,2388,100.00,38.95,23.2439
1,17,0.0027,-0.0003,100.0,518.67,642.39,1583.71,1404.53,14.62,21.61,554.25,2388.04,9049.06,1.30,47.26,522.05,2388.06,8140.56,8.4072,0.03,391,2388,100.00,38.97,23.3268
1,18,-0.0037,0.0004,100.0,518.67,642.77,1591.87,1403.65,14.62,21.61,554.50,2388.08,9055.39,1.30,47.41,522.09,2388.01,8139.18,8.4171,0.03,394,2388,100.00,39.09,23.4777
1,19,0.0012,-0.0001,100.0,518.67,642.23,1579.01,1403.19,14.62,21.61,554.17,2388.07,9055.29,1.30,47.45,521.83,2388.05,8138.77,8.4172,0.03,392,2388,100.00,38.83,23.4409
1,20,0.0018,0.0002,100.0,518.67,642.21,1594.66,1399.54,14.62,21.61,554.53,2388.07,9055.07,1.30,47.46,522.08,2388.04,8138.61,8.4010,0.03,392,2388,100.00,38.99,23.3772
1,21,0.0032,-0.0001,100.0,518.67,642.49,1583.28,1404.65,14.62,21.61,554.64,2387.98,9044.42,1.30,47.22,522.15,2388.08,8135.74,8.3825,0.03,392,2388,100.00,39.04,23.3357
1,22,0.0002,0.0002,100.0,518.67,641.86,1584.18,1401.37,14.62,21.61,554.79,2388.05,9053.77,1.30,47.24,522.02,2388.00,8137.14,8.4401,0.03,391,2388,100.00,38.94,23.3752
1,23,-0.0033,0.0002,100.0,518.67,642.56,1584.20,1406.85,14.62,21.61,554.25,2388.04,9054.60,1.30,47.37,521.53,2388.03,8139.63,8.3747,0.03,391,2388,100.00,38.83,23.3058
1,24,-0.0032,0.0000,100.0,518.67,642.26,1583.20,1402.52,14.62,21.61,553.83,2388.03,9057.49,1.30,47.18,522.31,2388.04,8130.78,8.4064,0.03,391,2388,100.00,38.85,23.4231
1,25,-0.0012,0.0001,100.0,518.67,642.42,1587.28,1398.82,14.62,21.61,553.90,2388.02,9059.99,1.30,47.25,522.53,2388.06,8133.92,8.4385,0.03,392,2388,100.00,39.09,23.3290
1,26,-0.0015,-0.0002,100.0,518.67,642.47,1584.37,1403.13,14.62,21.61,554.22,2388.03,9052.65,1.30,47.33,522.29,2388.07,8135.72,8.3852,0.03,392,2388,100.00,38.90,23.4673
1,27,0.0013,0.0000,100.0,518.67,642.03,1587.39,1401.74,14.62,21.61,554.10,2388.07,9055.31,1.30,47.23,522.57,2388.06,8135.70,8.4396,0.03,393,2388,100.00,38.96,23.4078
1,28,-0.0005,0.0003,100.0,518.67,642.58,1585.46,1398.19,14.62,21.61,553.84,2388.10,9051.09,1.30,47.30,521.98,2388.08,8142.16,8.3807,0.03,393,2388,100.00,38.88,23.3610
1,29,0.0015,0.0005,100.0,518.67,642.10,1588.00,1398.38,14.62,21.61,554.55,2388.00,9049.05,1.30,47.52,522.24,2388.01,8137.19,8.4233,0.03,391,2388,100.00,38.93,23.3537
1,30,-0.0024,0.0003,100.0,518.67,642.39,1584.22,1399.33,14.62,21.61,554.34,2388.07,9051.17,1.30,47.36,522.18,2388.04,8134.31,8.3977,0.03,393,2388,100.00,38.84,23.3927
1,31,-0.0002,-0.0001,100.0,518.67,642.15,1586.14,1399.55,14.62,21.60,554.34,2388.04,9052.62,1.30,47.32,521.88,2388.01,8133.82,8.4097,0.03,392,2388,100.00,39.10,23.3404
1,32,0.0012,-0.0005,100.0,518.67,641.95,1587.26,1399.95,14.62,21.61,554.87,2388.04,9060.90,1.30,47.28,522.01,2388.08,8135.32,8.4056,0.03,393,2388,100.00,39.04,23.3892
1,33,-0.0039,-0.0004,100.0,518.67,642.74,1581.77,1407.13,14.62,21.61,553.67,2388.01,9054.54,1.30,47.49,521.98,2388.09,8136.48,8.4225,0.03,391,2388,100.00,38.95,23.3799
1,34,0.0005,0.0003,100.0,518.67,642.43,1588.56,1407.33,14.62,21.61,554.99,2388.09,9055.29,1.30,47.20,521.89,2388.04,8134.63,8.4416,0.03,391,2388,100.00,39.07,23.4482
1,35,0.0012,-0.0000,100.0,518.67,642.18,1584.59,1402.10,14.62,21.61,554.40,2387.99,9061.12,1.30,47.42,521.99,2388.03,8130.01,8.3641,0.03,393,2388,100.00,38.89,23.4082
1,36,-0.0016,0.0003,100.0,518.67,642.72,1579.69,1402.45,14.62,21.61,553.65,2388.08,9055.38,1.30,47.43,522.06,2388.04,8127.64,8.3798,0.03,391,2388,100.00,38.82,23.3425
1,37,-0.0017,-0.0003,100.0,518.67,642.49,1584.61,1400.02,14.62,21.61,554.85,2388.05,9051.24,1.30,47.32,521.76,2388.05,8136.14,8.3942,0.03,392,2388,100.00,38.93,23.3458
1,38,0.0048,0.0005,100.0,518.67,642.29,1589.88,1398.37,14.62,21.61,554.74,2388.03,9059.22,1.30,47.13,521.82,2388.04,8131.53,8.4358,0.03,394,2388,100.00,38.98,23.3565
1,39,0.0023,0.0004,100.0,518.67,642.68,1590.72,1411.10,14.62,21.61,553.64,2388.06,9049.75,1.30,47.33,521.52,2388.02,8136.20,8.3817,0.03,392,2388,100.00,38.79,23.4723
1,40,0.0037,0.0000,100.0,518.67,642.22,1582.93,1399.87,14.62,21.61,553.61,2388.04,9056.20,1.30,47.48,522.11,2388.09,8130.97,8.3995,0.03,393,2388,100.00,38.75,23.3337
1,41,-0.0007,-0.0005,100.0,518.67,642.50,1583.07,1408.83,14.62,21.61,553.52,2388.05,9055.55,1.30,47.47,522.33,2388.05,8132.83,8.4103,0.03,392,2388,100.00,38.92,23.2751
1,42,-0.0056,0.0003,100.0,518.67,642.53,1584.45,1400.58,14.62,21.61,554.51,2388.04,9049.53,1.30,47.39,522.55,2388.05,8137.18,8.3818,0.03,392,2388,100.00,38.92,23.3995
1,43,-0.0011,-0.0004,100.0,518.67,642.30,1584.10,1401.21,14.62,21.61,553.81,2388.06,9056.41,1.30,47.36,521.89,2388.07,8138.09,8.4398,0.03,391,2388,100.00,39.06,23.3426
1,44,-0.0014,-0.0004,100.0,518.67,641.85,1587.92,1402.12,14.62,21.61,554.16,2388.07,9050.83,1.30,47.22,522.09,2388.06,8140.32,8.3822,0.03,392,2388,100.00,38.73,23.3789
1,45,-0.0005,-0.0003,100.0,518.67,642.26,1587.08,1400.64,14.62,21.61,554.24,2388.05,9056.52,1.30,47.25,522.27,2388.07,8137.18,8.3980,0.03,392,2388,100.00,39.28,23.3698
1,46,-0.0042,0.0000,100.0,518.67,642.37,1588.50,1395.55,14.62,21.61,554.22,2388.07,9055.45,1.30,47.30,521.86,2388.03,8137.14,8.4461,0.03,392,2388,100.00,38.87,23.3756
1,47,0.0006,-0.0002,100.0,518.67,642.82,1584.67,1403.15,14.62,21.61,554.34,2388.07,9054.08,1.30,47.37,521.46,2388.04,8135.94,8.4415,0.03,393,2388,100.00,38.82,23.4026
1,48,0.0004,-0.0005,100.0,518.67,642.31,1586.48,1398.31,14.62,21.61,554.16,2388.06,9052.48,1.30,47.30,521.61,2388.04,8137.70,8.3690,0.03,392,2388,100.00,39.00,23.3002
1,49,0.0022,0.0002,100.0,518.67,642.09,1587.52,1400.12,14.62,21.61,554.85,2388.06,9062.17,1.30,47.44,522.09,2387.98,8136.45,8.4125,0.03,393,2388,100.00,38.89,23.3712
1,50,0.0040,-0.0002,100.0,518.67,642.32,1586.66,1399.22,14.62,21.61,554.42,2388.00,9055.63,1.30,47.29,522.50,2388.07,8139.78,8.4407,0.03,391,2388,100.00,39.05,23.5159
1,51,-0.0013,-0.0005,100.0,518.67,641.79,1589.28,1400.35,14.62,21.61,553.58,2388.06,9058.93,1.30,47.48,522.59,2388.07,8131.13,8.4123,0.03,392,2388,100.00,38.96,23.3026
1,52,0.0015,0.0004,100.0,518.67,642.51,1585.44,1401.34,14.62,21.61,554.16,2388.12,9059.35,1.30,47.37,522.11,2388.02,8137.33,8.4379,0.03,392,2388,100.00,38.78,23.3548
1,53,0.0022,-0.0002,100.0,518.67,642.55,1586.57,1395.25,14.62,21.61,554.43,2388.02,9055.65,1.30,47.47,521.58,2388.03,8136.31,8.4221,0.03,392,2388,100.00,38.95,23.3451
1,54,0.0005,-0.0003,100.0,518.67,642.29,1584.69,1399.77,14.62,21.61,554.17,2388.06,9064.22,1.30,47.43,522.56,2388.08,8134.53,8.4561,0.03,390,2388,100.00,38.98,23.3626
1,55,-0.0006,0.0002,100.0,518.67,642.43,1587.06,1408.83,14.62,21.61,554.28,2387.97,9056.91,1.30,47.29,522.21,2388.04,8135.58,8.4517,0.03,393,2388,100.00,38.91,23.4031
1,56,-0.0018,-0.0001,100.0,518.67,641.80,1580.48,1397.81,14.62,21.61,553.64,2388.08,9053.10,1.30,47.47,521.31,2388.05,8137.66,8.4040,0.03,392,2388,100.00,38.91,23.3606
1,57,-0.0031,-0.0001,100.0,518.67,642.49,1590.28,1396.13,14.62,21.61,554.31,2388.06,9056.22,1.30,47.35,522.22,2388.06,8141.40,8.4495,0.03,391,2388,100.00,38.86,23.2916
